plantID,pop,site,elv_pt,pop_slp,est_25,nrt_25,tpi_25,tri_25,plcv_25,prcv_25,aspect.cat
1033,NorthEast,jones,0.5334828495979309,22.65832078830146,0.2850502074452483,0.560122707734541,-0.00409643787693497,0.02915420675424673,0.0721548231694489,-0.7523518287855692,north
1035,NorthEast,jones,0.3647312819957733,22.65832078830146,0.10722447963158128,0.7334857125348876,-0.00473919860397282,0.0198630163916622,0.08621734549656136,-0.6287249307165091,north
1036,NorthEast,jones,0.37351521849632263,22.65832078830146,0.10857504490724967,0.7394252242547963,2.648432089608141e-4,0.02032142479178038,-0.05060696914152544,-0.6687256091776809,north
1038,NorthEast,jones,-0.08900843560695648,22.65832078830146,0.0644281658917979,0.6977665084675978,-0.00812718183659303,0.0264832209030997,-0.12649026459990137,-0.07279967283708529,north
1040,NorthEast,jones,-0.0305381491780281,22.65832078830146,0.0329861184130057,0.6351830303327854,-0.02287722948266335,0.03459718336723703,0.11443351169442624,-0.26825264937202736,north
1039,NorthEast,jones,-0.12246833741664886,22.65832078830146,0.07884130779769531,0.7531175140449815,0.00751728188561323,0.02664951301138353,-0.09875594613668148,0.4418236620563917,north
1041,NorthEast,jones,-0.05052336677908897,22.65832078830146,0.06914682257725831,0.6151730166837995,0.00517967832076242,0.02522158072112625,0.1598012354099387,-0.3597002280547871,north
1042,NorthEast,jones,-0.14146703481674194,22.65832078830146,0.07361748923003839,0.7372913143843094,0.0028852271641358,0.02385706674608856,-0.24799921734882763,0.2797194978606687,north
1043,NorthEast,jones,-0.0860239714384079,22.65832078830146,0.15250311274019768,0.6224265541588982,0.00247249080916769,0.02052086159806032,-0.4587876149632061,0.3154176520770895,north
1044,NorthEast,jones,-0.10072614997625352,22.65832078830146,0.1955119546575601,0.6418963704358901,-0.02044299686002251,0.02845446042092475,-0.0969862646533473,0.08370283943774794,north
1047,NorthEast,jones,-0.15752798318862915,22.65832078830146,0.20705475469954984,0.7525699909238955,0.00253475464424552,0.0170594395713315,-0.11377058104182204,-0.6287238530214814,north
